cid	path_id	observed	p_value	fdr
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P08246	-3.47282	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P08473	-3.12197	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P09211	-2.62605	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P09917	-2.67910	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P14780	-3.29901	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P15144	-3.01795	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P21462	-3.69196	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P22894	-3.21765	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P25024	-2.38401	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P25025	-2.89717	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P25090	-3.05579	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P25105	-2.94129	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P42785	-2.90539	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P49768	-3.20920	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P55072	-3.68356	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P62937	-3.54661	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-6798695_Q05655	-2.49354	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-6798695_Q13464	-3.25244	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-6798695_Q9UHL4	-3.56119	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-163685_R-HSA-422356_R-HSA-400042_Q13936	-9.50697	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-163685_R-HSA-422356_R-HSA-399997_P17252	-8.78533	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-163685_R-HSA-422356_R-HSA-381676_P43220	-8.59190	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-400206_R-HSA-1989781_P55055	-13.55713	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-428157_R-HSA-1660662_P04062	-11.60864	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8979227_R-HSA-163560_P15090	-10.96465	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8979227_R-HSA-163560_P17612	-10.45431	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8979227_R-HSA-163560_Q99685	-11.05733	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-200425_P19793	-10.26609	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-200425_Q03181	-10.78581	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-200425_Q13085	-10.79582	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-9018678_R-HSA-2142700_P09917	-11.82909	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-191273_P04035	-11.37318	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-196791_P11473	-12.33772	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280218_R-HSA-202403_R-HSA-202424_O14920	-6.70498	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280218_R-HSA-202403_R-HSA-202424_P06239	-7.28522	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280218_R-HSA-202403_R-HSA-202424_P27986	-6.36771	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280218_R-HSA-202403_R-HSA-202424_P42336	-6.57398	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280218_R-HSA-202403_R-HSA-202424_P42338	-6.64315	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280218_R-HSA-202403_R-HSA-202427_P06239	-8.17707	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280218_R-HSA-202403_R-HSA-202430_P06239	-7.79129	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280218_R-HSA-202403_R-HSA-202430_P43403	-7.49772	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280218_R-HSA-202403_R-HSA-202433_P06239	-7.61300	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280218_R-HSA-202403_R-HSA-202433_P43403	-7.31943	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280218_R-HSA-983705_R-HSA-983695_P27986	-7.41925	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280218_R-HSA-983705_R-HSA-983695_P43405	-7.61199	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280218_R-HSA-983705_R-HSA-983695_P62993	-8.02433	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280215_R-HSA-5668541_R-HSA-5669034_P19438	-5.76669	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_P03956	-8.76474	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_P08253	-8.84590	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_P08254	-8.68417	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_P09917	-6.52138	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_P10415	-8.97172	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_P11309	-8.76570	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_P14780	-7.14129	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_P21397	-9.38048	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_P21453	-7.57594	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_P27986	-6.41184	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_P35354	-7.38014	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_P35372	-8.81493	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_P40763	-7.55724	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_P41143	-8.91267	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_P51449	-8.77289	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_Q07817	-8.98810	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_Q16665	-7.42367	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-8854691_P40763	-7.80873	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-1266695_P27986	-6.60813	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-1266695_P40763	-7.75352	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-168928_R-HSA-933543_O14920	-7.37092	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-168928_R-HSA-936440_Q13526	-7.35236	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-168928_R-HSA-918233_Q92793	-6.78564	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029485_O14939	-6.12931	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029485_P27986	-5.50010	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029485_P42336	-5.70637	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029485_P42338	-5.77555	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029485_P43405	-5.69284	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029485_Q05655	-5.42409	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-2172127_R-HSA-2424491_P06239	-5.29962	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-2172127_R-HSA-2424491_P27986	-4.38211	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-2172127_R-HSA-2424491_P42336	-4.58838	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-2172127_R-HSA-2424491_P42338	-4.65755	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-2172127_R-HSA-2424491_P43405	-4.57485	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-2172127_R-HSA-2424491_P62993	-4.98719	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-5621481_R-HSA-5621480_P43405	-8.44214	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-168249_R-HSA-1834949_R-HSA-3134973_Q92793	-5.88899	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-9006927_R-HSA-8848021_R-HSA-8847993_P00533	-9.24659	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-9006927_R-HSA-8848021_R-HSA-8849473_P04150	-8.64324	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-9006927_R-HSA-8848021_R-HSA-8849473_Q16665	-8.70804	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-9006927_R-HSA-8848021_R-HSA-8849470_P11802	-10.07532	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-9006927_R-HSA-8848021_R-HSA-8849470_P24941	-9.87530	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-157118_R-HSA-1912422_R-HSA-1912408_P05412	-10.11500	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-157118_R-HSA-1912422_R-HSA-1912408_Q92793	-7.83003	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-157118_R-HSA-1912422_R-HSA-1912420_P09958	-8.79757	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-157118_R-HSA-1980143_R-HSA-2122948_O14672	-9.11789	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-157118_R-HSA-1980143_R-HSA-2122948_P49768	-9.70160	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-157118_R-HSA-1980143_R-HSA-2122947_O15379	-10.76515	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-157118_R-HSA-1980143_R-HSA-2122947_P56524	-10.84485	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-157118_R-HSA-1980143_R-HSA-2122947_Q16665	-9.87820	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-157118_R-HSA-1980143_R-HSA-2122947_Q92793	-9.03904	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-157118_R-HSA-1980143_R-HSA-2122947_Q9BY41	-11.55665	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-157118_R-HSA-1980145_R-HSA-2979096_O14672	-8.61692	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-157118_R-HSA-9013694_R-HSA-9013700_O14672	-8.70172	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-194315_R-HSA-195258_R-HSA-5627117_O75116	-7.04399	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-194315_R-HSA-195258_R-HSA-5627117_Q13464	-7.05367	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-194315_R-HSA-195258_R-HSA-5663213_P00519	-7.72795	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-194315_R-HSA-195258_R-HSA-5663213_P62993	-7.18289	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-194315_R-HSA-195258_R-HSA-5663220_P53350	-8.44086	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-194315_R-HSA-195258_R-HSA-5663220_Q96GD4	-8.26444	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-194315_R-HSA-195258_R-HSA-5668599_P17252	-6.73082	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-194315_R-HSA-195258_R-HSA-5668599_Q05655	-6.41470	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-194315_R-HSA-195258_R-HSA-5668599_Q13526	-6.90905	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-195721_R-HSA-3858494_R-HSA-4086398_P17252	-7.67735	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-73887_R-HSA-75893_R-HSA-5357905_O14920	-7.68112	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-73887_R-HSA-75893_R-HSA-5357905_P19438	-7.35920	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-73887_R-HSA-75893_R-HSA-5357905_P98170	-8.49660	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-73887_R-HSA-75893_R-HSA-5357956_O14920	-8.08163	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-73887_R-HSA-75893_R-HSA-5357956_P19438	-7.75971	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-73887_R-HSA-75893_R-HSA-5357956_P98170	-8.89710	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-73887_R-HSA-75893_R-HSA-5357786_P19438	-7.19802	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-73887_R-HSA-193704_R-HSA-193670_O15379	-9.62556	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-9006934_R-HSA-1236394_R-HSA-1250342_P27986	-8.19186	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-9006934_R-HSA-1236394_R-HSA-1250342_P42336	-8.39813	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-9006934_R-HSA-1236394_R-HSA-1250347_P62993	-9.12858	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-9006934_R-HSA-177929_R-HSA-179812_P00533	-9.07931	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-9006934_R-HSA-177929_R-HSA-179812_P62993	-8.75822	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-9006934_R-HSA-177929_R-HSA-180292_P00533	-8.69453	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-9006934_R-HSA-177929_R-HSA-180292_P27986	-7.76836	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-9006934_R-HSA-177929_R-HSA-180292_P42336	-7.97463	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-9006934_R-HSA-177929_R-HSA-180292_P62993	-8.37344	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-9006934_R-HSA-177929_R-HSA-180336_P00533	-8.64683	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-9006934_R-HSA-177929_R-HSA-180336_P62993	-8.32574	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-9006934_R-HSA-177929_R-HSA-182971_P00533	-8.59616	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-9006934_R-HSA-177929_R-HSA-182971_P62993	-8.27507	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-9006934_R-HSA-186797_R-HSA-186763_P27986	-7.37298	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-9006934_R-HSA-186797_R-HSA-186763_P40763	-8.51838	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-9006934_R-HSA-186797_R-HSA-186763_P42336	-7.57925	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-9006934_R-HSA-186797_R-HSA-186763_P42338	-7.64843	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-9006934_R-HSA-186797_R-HSA-186763_P62993	-7.97806	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-9006934_R-HSA-6806834_R-HSA-6807004_P17706	-9.13767	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-9006934_R-HSA-6806834_R-HSA-6807004_P18031	-8.29823	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-9006934_R-HSA-6806834_R-HSA-6807004_P62993	-8.64265	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-9006934_R-HSA-6806834_R-HSA-8851907_P27986	-7.94325	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-9006934_R-HSA-6806834_R-HSA-8851907_P42336	-8.14952	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-9006934_R-HSA-6806834_R-HSA-8851907_P62993	-8.54833	0.00000	0.00000
CID_104827	R-HSA-162582_R-HSA-372790_R-HSA-388396_R-HSA-418597_P17252	-11.09064	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-196854_R-HSA-196849_R-HSA-196807_R-HSA-197264_P35354	-12.38551	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-211859_R-HSA-211945_R-HSA-211897_R-HSA-211976_P15538	-10.38683	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-211859_R-HSA-211945_R-HSA-211897_R-HSA-211976_P19793	-9.86572	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-211859_R-HSA-211945_R-HSA-211897_R-HSA-211976_Q96RI1	-10.46466	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-211859_R-HSA-211945_R-HSA-211897_R-HSA-211979_P24557	-9.47808	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1483166_P04054	-13.94686	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1483166_P14555	-13.22445	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1483166_P47712	-13.30022	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482788_P04054	-13.27624	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482788_P14555	-12.55383	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482788_P47712	-12.62960	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482801_P04054	-13.24507	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482801_P14555	-12.52265	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482801_P47712	-12.59842	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482839_P04054	-13.35139	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482839_P14555	-12.62898	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482839_P47712	-12.70475	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482922_P04054	-13.15747	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482922_P14555	-12.43505	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482922_P47712	-12.51082	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482925_P04054	-13.88566	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482925_P14555	-13.16324	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482925_P47712	-13.23901	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1483191_P22303	-14.63894	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482798_P47712	-13.26769	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1483115_P47712	-13.10546	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482883_Q99685	-13.07575	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483255_R-HSA-1660499_P27986	-14.40378	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483255_R-HSA-1660499_P42336	-14.61005	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-2142753_R-HSA-2162123_O14684	-14.46511	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-2142753_R-HSA-2162123_P24557	-12.69180	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-2142753_R-HSA-2162123_P35354	-13.23322	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-2142753_R-HSA-2142816_P04798	-14.65751	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-2142753_R-HSA-2142688_P09917	-13.33364	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-2142753_R-HSA-2142688_P20292	-15.57907	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-2142753_R-HSA-2142691_P09917	-12.75945	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-2142753_R-HSA-2142691_P09960	-14.57140	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-2142753_R-HSA-2142691_P20292	-15.00487	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-2142753_R-HSA-2142691_P33527	-14.79671	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-2142753_R-HSA-2142770_P35354	-13.32123	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-390918_R-HSA-390247_O95822	-14.70538	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-75105_R-HSA-75876_P37058	-14.25793	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-1655829_R-HSA-2426168_P04035	-14.51456	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-1655829_R-HSA-2426168_P19793	-13.39381	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-1655829_R-HSA-2426168_P49327	-15.62466	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-1655829_R-HSA-2426168_Q13085	-13.92354	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-1655829_R-HSA-2426168_Q92793	-12.92152	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-196071_R-HSA-193144_P14061	-15.22518	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-196071_R-HSA-196108_P15121	-13.75797	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-196071_R-HSA-194002_P15538	-13.15044	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-196071_R-HSA-194002_P28845	-13.67193	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-196071_R-HSA-193048_P18405	-14.71503	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-196071_R-HSA-193048_P31213	-14.39102	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-196071_R-HSA-193048_P37058	-13.76118	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-194068_R-HSA-159418_P19793	-12.79335	0.00000	0.00000
CID_104827	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-194068_R-HSA-159418_Q96RI1	-13.39229	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280218_R-HSA-983169_R-HSA-1236975_R-HSA-1236974_O14920	-8.90689	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280218_R-HSA-983169_R-HSA-1236975_R-HSA-1236973_P18084	-10.14607	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280218_R-HSA-983705_R-HSA-1168372_R-HSA-1169091_O14920	-8.80306	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280218_R-HSA-983705_R-HSA-1168372_R-HSA-2025928_P62937	-10.38632	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280215_R-HSA-913531_R-HSA-1169410_R-HSA-1169408_Q13526	-8.29584	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280215_R-HSA-913531_R-HSA-877300_R-HSA-877312_P17706	-9.05529	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280215_R-HSA-913531_R-HSA-877300_R-HSA-877312_P18031	-8.21585	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280215_R-HSA-913531_R-HSA-909733_R-HSA-912694_P18031	-7.48920	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-451927_R-HSA-9020558_P06239	-10.59271	0.00000	0.00000
CID_104827	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-451927_R-HSA-9020558_P43405	-9.86794	0.00000	0.00000
